25,-78.6957795,35.7275524,0.466,"(0.013033130206167698,-1.473260760307312,0.013774249702692032)","(0.0,0.05,0.02)",25.071,2024-07-02 11:34:16.542077,3,16
26,-78.6957785,35.7275523,0.407,"(0.01320891547948122,-1.473464846611023,0.013747239485383034)","(0.0,0.06,0.03)",25.07,2024-07-02 11:34:17.552384,3,16
27,-78.6957778,35.7275523,0.391,"(0.013291795738041401,-1.4736136198043823,0.013917939737439156)","(0.0,0.06,0.03)",25.067,2024-07-02 11:34:18.562934,3,16
28,-78.695777,35.7275523,0.371,"(0.013431311585009098,-1.4736077785491943,0.013767463155090809)","(0.0,0.05,0.03)",25.067,2024-07-02 11:34:19.567528,3,15
29,-78.6957761,35.7275524,0.365,"(0.012923703528940678,-1.4731414318084717,0.01384363230317831)","(0.0,0.05,0.03)",25.069,2024-07-02 11:34:20.572886,3,14
30,-78.6957757,35.7275523,0.36,"(0.012336199171841145,-1.4732011556625366,0.01397254690527916)","(0.0,0.02,0.03)",25.067,2024-07-02 11:34:21.583481,3,14
31,-78.6957747,35.7275523,0.375,"(0.01218512374907732,-1.4726898670196533,0.014039125293493271)","(0.0,0.03,0.02)",25.069,2024-07-02 11:34:22.593793,3,14
32,-78.6957736,35.7275522,0.41,"(0.012623653747141361,-1.4730485677719116,0.014520103111863136)","(0.0,0.03,0.01)",25.068,2024-07-02 11:34:23.604701,3,14
33,-78.6957713,35.7275521,0.405,"(0.013395884074270725,-1.473034143447876,0.014685869216918945)","(0.0,0.08,0.01)",25.067,2024-07-02 11:34:24.614978,3,14
34,-78.6957704,35.727552,0.403,"(0.01386712770909071,-1.4728649854660034,0.014813665300607681)","(0.01,0.08,0.01)",25.068,2024-07-02 11:34:25.619220,3,14
35,-78.695771,35.7275518,0.412,"(0.012538286857306957,-1.4728984832763672,0.014518387615680695)","(0.0,0.02,0.0)",25.065,2024-07-02 11:34:26.629316,3,15
36,-78.695771,35.7275518,0.399,"(0.012074978090822697,-1.472604513168335,0.014812547713518143)","(0.01,0.01,0.01)",25.066,2024-07-02 11:34:27.639575,3,15
37,-78.6957718,35.7275518,0.371,"(0.011090387590229511,-1.4726760387420654,0.014525864273309708)","(0.01,-0.02,0.01)",25.064,2024-07-02 11:34:28.643743,3,15
38,-78.6957726,35.7275518,0.38,"(0.010838267393410206,-1.472470760345459,0.014599964022636414)","(0.02,-0.04,0.0)",25.067,2024-07-02 11:34:29.648199,3,15
39,-78.6957729,35.7275518,0.372,"(0.011818678118288517,-1.4722403287887573,0.014074597507715225)","(0.01,-0.03,0.0)",25.066,2024-07-02 11:34:30.658698,3,15
40,-78.6957736,35.7275518,0.358,"(0.011968153528869152,-1.4721260070800781,0.013953444547951221)","(0.0,-0.04,0.0)",25.066,2024-07-02 11:34:31.669395,3,15
41,-78.6957742,35.7275516,0.335,"(0.012672367505729198,-1.4723539352416992,0.013858331367373466)","(0.0,-0.03,0.0)",25.065,2024-07-02 11:34:32.679281,3,15
42,-78.6957742,35.7275514,0.315,"(0.013500790111720562,-1.4722959995269775,0.013747895136475563)","(0.0,0.0,0.01)",25.056,2024-07-02 11:34:33.689523,3,15
43,-78.6957742,35.7275514,0.269,"(0.01383968535810709,-1.4717704057693481,0.01397484540939331)","(0.0,0.01,0.02)",25.066,2024-07-02 11:34:34.700384,3,15
44,-78.6957744,35.7275513,0.245,"(0.013843313790857792,-1.4712811708450317,0.01371062733232975)","(0.0,0.02,0.02)",25.066,2024-07-02 11:34:35.710901,3,15
45,-78.6957753,35.7275516,0.24,"(0.013000608421862125,-1.4710886478424072,0.014578660950064659)","(0.01,0.0,0.01)",25.067,2024-07-02 11:34:36.721348,3,16
46,-78.6957758,35.7275517,0.212,"(0.013163271360099316,-1.4713380336761475,0.014544010162353516)","(0.01,0.0,0.02)",25.065,2024-07-02 11:34:37.732281,3,16
47,-78.695777,35.7275517,0.193,"(0.012189765460789204,-1.4712884426116943,0.014651915058493614)","(0.02,-0.03,0.01)",25.066,2024-07-02 11:34:38.742383,3,16
48,-78.6957778,35.7275519,0.199,"(0.012933454476296902,-1.4713528156280518,0.014704370871186256)","(0.02,-0.02,0.01)",25.065,2024-07-02 11:34:39.747494,3,16
49,-78.6957788,35.727552,0.239,"(0.012331032194197178,-1.4711353778839111,0.01434233970940113)","(0.01,-0.04,0.0)",25.067,2024-07-02 11:34:40.757669,3,16
50,-78.6957801,35.7275523,0.295,"(0.012072904966771603,-1.4713153839111328,0.01423097774386406)","(0.01,-0.06,-0.02)",25.067,2024-07-02 11:34:41.768122,3,15
51,-78.6957811,35.7275525,0.34,"(0.014341174624860287,-1.471391201019287,0.014489215798676014)","(0.01,-0.06,-0.03)",25.067,2024-07-02 11:34:42.778616,3,14
52,-78.6957825,35.7275527,0.352,"(0.014013133011758327,-1.471341848373413,0.01458047330379486)","(0.01,-0.07,-0.03)",25.063,2024-07-02 11:34:43.789398,3,14
53,-78.6957831,35.7275528,0.354,"(0.014909801073372364,-1.4714106321334839,0.014205670915544033)","(0.01,-0.04,-0.02)",25.066,2024-07-02 11:34:44.800302,3,14
54,-78.695784,35.7275529,0.332,"(0.015428171493113041,-1.470940351486206,0.01459994725883007)","(0.01,-0.02,-0.01)",25.066,2024-07-02 11:34:45.811032,3,14
55,-78.695785,35.7275528,0.355,"(0.015621094964444637,-1.4711412191390991,0.014653447084128857)","(0.0,-0.02,-0.01)",25.065,2024-07-02 11:34:46.821072,3,14
56,-78.6957854,35.7275528,0.39,"(0.016274306923151016,-1.4710835218429565,0.014716408215463161)","(0.0,0.0,-0.01)",25.065,2024-07-02 11:34:47.831384,3,14
57,-78.6957865,35.7275527,0.408,"(0.015774618834257126,-1.4710205793380737,0.014692643657326698)","(0.0,0.0,-0.01)",25.065,2024-07-02 11:34:48.841507,3,14
58,-78.6957879,35.7275525,0.41,"(0.015700798481702805,-1.4707392454147339,0.014304687269032001)","(0.0,-0.02,-0.01)",25.062,2024-07-02 11:34:49.846198,3,14
59,-78.6957885,35.7275525,0.421,"(0.016487151384353638,-1.4702577590942383,0.014448260888457298)","(0.0,0.0,0.0)",25.065,2024-07-02 11:34:50.857007,3,14
60,-78.6957895,35.7275524,0.453,"(0.015999216586351395,-1.4698846340179443,0.014534961432218552)","(0.0,0.0,-0.01)",25.067,2024-07-02 11:34:51.866773,3,14
61,-78.6957901,35.7275524,0.461,"(0.01615898683667183,-1.4699585437774658,0.01477012038230896)","(0.0,0.0,0.0)",25.066,2024-07-02 11:34:52.876813,3,14
62,-78.6957906,35.7275522,0.46,"(0.01589382067322731,-1.469849705696106,0.014759857207536697)","(0.0,0.01,0.0)",25.066,2024-07-02 11:34:53.887735,3,14
63,-78.6957923,35.7275523,0.476,"(0.014755782671272755,-1.4696295261383057,0.01502923108637333)","(0.0,-0.03,0.0)",25.065,2024-07-02 11:34:54.898386,3,14
64,-78.6957939,35.7275524,0.509,"(0.014483599923551083,-1.469710350036621,0.015195593237876892)","(0.01,-0.05,0.0)",25.066,2024-07-02 11:34:55.908845,3,14
65,-78.6957953,35.7275524,0.541,"(0.014535882510244846,-1.4694770574569702,0.014963813126087189)","(0.0,-0.05,-0.01)",25.066,2024-07-02 11:34:56.919598,3,14
66,-78.6957957,35.7275524,0.555,"(0.015722770243883133,-1.469359040260315,0.015379911288619041)","(0.01,-0.01,0.0)",25.065,2024-07-02 11:34:57.930355,3,14
67,-78.6957962,35.7275524,0.554,"(0.016109496355056763,-1.4690359830856323,0.015207159332931042)","(0.01,0.0,0.0)",25.068,2024-07-02 11:34:58.941262,3,14
68,-78.6957967,35.7275523,0.566,"(0.01575974002480507,-1.4693719148635864,0.014992302283644676)","(0.01,0.01,0.0)",25.066,2024-07-02 11:34:59.951445,3,14
69,-78.6957973,35.7275522,0.575,"(0.01598236709833145,-1.4687567949295044,0.01476843561977148)","(0.0,0.01,0.0)",25.065,2024-07-02 11:35:00.962232,3,14
70,-78.6957975,35.7275519,0.582,"(0.016016848385334015,-1.4681671857833862,0.014643102884292603)","(0.0,0.02,0.0)",25.066,2024-07-02 11:35:01.973102,3,14
71,-78.6957973,35.7275519,0.532,"(0.018484432250261307,-1.4681326150894165,0.015189450234174728)","(0.01,0.05,0.01)",25.067,2024-07-02 11:35:02.983883,3,14
72,-78.6957979,35.7275519,0.515,"(0.01751985028386116,-1.468224048614502,0.015048814006149769)","(0.0,0.02,0.02)",25.059,2024-07-02 11:35:03.994958,3,14
73,-78.6957982,35.7275517,0.506,"(0.016671910881996155,-1.468467354774475,0.014859434217214584)","(0.0,0.02,0.02)",25.067,2024-07-02 11:35:05.005288,3,14
74,-78.6957978,35.7275514,0.501,"(0.018002275377511978,-1.4686354398727417,0.014560332521796227)","(0.0,0.04,0.01)",25.065,2024-07-02 11:35:06.017286,3,15
75,-78.6957982,35.7275512,0.496,"(0.017106913030147552,-1.4686806201934814,0.014588717371225357)","(0.0,0.01,0.01)",25.064,2024-07-02 11:35:07.028301,3,15
76,-78.6957984,35.7275507,0.497,"(0.017016321420669556,-1.4690138101577759,0.014278178103268147)","(-0.01,0.01,0.01)",25.064,2024-07-02 11:35:08.039118,3,15
77,-78.6957979,35.7275509,0.492,"(0.009484817273914814,-1.4712942838668823,0.007738243322819471)","(0.02,0.05,0.0)",25.064,2024-07-02 11:35:09.049439,3,15
78,-78.6957986,35.7275504,0.592,"(-0.19315284490585327,-1.5540657043457031,-0.014392785727977753)","(0.02,-0.34,-0.04)",25.065,2024-07-02 11:35:10.060203,3,15
79,-78.6958004,35.7275489,0.472,"(-0.15641750395298004,-0.5889837741851807,-0.14614222943782806)","(-0.25,-0.63,0.14)",25.061,2024-07-02 11:35:11.070594,3,15
80,-78.6958105,35.7275467,0.466,"(-0.1705569326877594,0.7681934833526611,-0.050831906497478485)","(-0.14,-0.78,0.03)",25.063,2024-07-02 11:35:12.080502,3,15
81,-78.6958199,35.727546,0.522,"(-0.18589846789836884,1.1597431898117065,-0.0932873785495758)","(-0.17,-0.76,0.08)",25.063,2024-07-02 11:35:13.091821,3,15
82,-78.6958323,35.7275468,0.412,"(-0.131410151720047,1.136616587638855,-0.08253438770771027)","(-0.11,-0.86,0.02)",25.056,2024-07-02 11:35:14.102682,3,16
83,-78.6958476,35.7275466,0.202,"(-0.07860536128282547,0.9744951725006104,-0.071712926030159)","(-0.18,-0.96,0.2)",25.062,2024-07-02 11:35:15.113159,3,15
84,-78.695861,35.7275452,0.033,"(-0.11162569373846054,0.9516806602478027,-0.062281858175992966)","(-0.14,-1.23,0.06)",25.061,2024-07-02 11:35:16.123463,3,15
85,-78.6958735,35.7275454,-0.08,"(-0.021965671330690384,1.0102051496505737,-0.10858617722988129)","(0.11,-1.14,0.14)",25.062,2024-07-02 11:35:17.129953,3,15
86,-78.6958852,35.7275461,-0.214,"(-0.06690442562103271,1.1304423809051514,0.00210826238617301)","(0.06,-1.13,0.23)",25.06,2024-07-02 11:35:18.140402,3,16
87,-78.6958976,35.7275462,-0.31,"(-0.046196866780519485,1.0043615102767944,0.06599368155002594)","(-0.06,-1.12,0.09)",25.062,2024-07-02 11:35:19.150724,3,16
88,-78.69591,35.7275467,-0.366,"(-0.020719829946756363,1.0205563306808472,0.0396265983581543)","(0.0,-1.08,0.02)",25.059,2024-07-02 11:35:20.161303,3,16
89,-78.6959209,35.7275469,-0.426,"(-0.06337105482816696,0.8832147121429443,0.04203910380601883)","(-0.14,-0.89,0.07)",25.061,2024-07-02 11:35:21.171986,3,16
90,-78.6959324,35.7275469,-0.459,"(-0.041794128715991974,0.9355467557907104,0.03019440732896328)","(0.01,-0.92,0.0)",25.06,2024-07-02 11:35:22.183301,3,16
91,-78.6959441,35.7275465,-0.461,"(0.01947111263871193,1.0062566995620728,-0.02927412837743759)","(-0.09,-0.9,-0.02)",25.059,2024-07-02 11:35:23.193911,3,16
92,-78.6959561,35.7275447,-0.509,"(0.009240384213626385,0.8909329175949097,-0.0064530149102211)","(-0.1,-0.87,-0.06)",25.06,2024-07-02 11:35:24.205270,3,16
93,-78.695967,35.7275442,-0.487,"(0.017783846706151962,1.0009404420852661,-0.024492837488651276)","(-0.08,-0.89,0.0)",25.059,2024-07-02 11:35:25.216527,3,16
94,-78.6959781,35.727543,-0.446,"(0.0339832529425621,1.0372065305709839,-0.01775519736111164)","(-0.16,-0.96,0.16)",25.06,2024-07-02 11:35:26.227010,3,16
95,-78.6959884,35.7275417,-0.438,"(0.09744525700807571,0.969310462474823,-0.06959356367588043)","(-0.08,-0.96,0.07)",25.061,2024-07-02 11:35:27.237150,3,16
96,-78.6959998,35.7275397,-0.439,"(0.05281320586800575,0.9916841983795166,-0.03373116999864578)","(-0.32,-0.94,0.12)",25.059,2024-07-02 11:35:28.242509,3,16
97,-78.6960098,35.7275378,-0.417,"(0.05613420158624649,0.9038640260696411,-0.02988852560520172)","(-0.23,-0.9,0.1)",25.061,2024-07-02 11:35:29.252656,3,16
98,-78.6960196,35.7275346,-0.407,"(0.053190212696790695,0.8539795279502869,-0.05938560888171196)","(-0.23,-0.84,0.1)",25.059,2024-07-02 11:35:30.263611,3,16
99,-78.6960293,35.7275323,-0.416,"(0.042143940925598145,1.0019810199737549,-0.04399241879582405)","(-0.1,-0.83,0.11)",25.058,2024-07-02 11:35:31.273435,3,16
100,-78.6960397,35.7275302,-0.41,"(0.04576827958226204,0.9994542002677917,-0.0639587789773941)","(-0.04,-0.93,0.07)",25.059,2024-07-02 11:35:32.278761,3,16
101,-78.6960496,35.7275285,-0.443,"(0.024960093200206757,0.9898969531059265,-0.03936095908284187)","(-0.08,-0.85,0.04)",25.06,2024-07-02 11:35:33.289371,3,16
102,-78.6960587,35.7275269,-0.563,"(0.05049930512905121,1.0049949884414673,-0.07585763931274414)","(-0.16,-0.82,0.03)",25.048,2024-07-02 11:35:34.301000,3,16
103,-78.6960681,35.727523,-0.664,"(0.048509132117033005,0.8342151641845703,-0.06762422621250153)","(-0.37,-0.76,0.02)",25.059,2024-07-02 11:35:35.312263,3,16
104,-78.6960771,35.7275208,-0.732,"(0.047588419169187546,0.8408515453338623,-0.06018517538905144)","(-0.2,-0.79,-0.01)",25.059,2024-07-02 11:35:36.322847,3,16
105,-78.6960867,35.7275184,-0.814,"(0.001266447827219963,0.8981532454490662,-0.07240958511829376)","(-0.21,-0.86,0.09)",25.06,2024-07-02 11:35:37.333998,3,15
106,-78.6960959,35.7275158,-0.956,"(0.04886343330144882,0.8577324151992798,-0.08049732446670532)","(-0.39,-0.8,0.17)",25.061,2024-07-02 11:35:38.345402,3,15
107,-78.6961077,35.7275106,-1.081,"(0.017442021518945694,1.0019173622131348,-0.07504430413246155)","(-0.44,-0.7,-0.01)",25.058,2024-07-02 11:35:39.356394,3,15
108,-78.6961166,35.7275065,-1.157,"(0.09195446223020554,0.8841657042503357,-0.08523224294185638)","(-0.35,-0.74,0.1)",25.06,2024-07-02 11:35:40.366885,3,15
109,-78.6961256,35.7275041,-1.231,"(0.027764882892370224,1.0493555068969727,-0.05814598873257637)","(-0.34,-0.82,0.09)",25.059,2024-07-02 11:35:41.377789,3,15
110,-78.6961351,35.7275021,-1.294,"(0.06502407044172287,1.0399829149246216,-0.0786883682012558)","(-0.29,-0.89,0.17)",25.06,2024-07-02 11:35:42.388237,3,15
111,-78.6961451,35.7274995,-1.381,"(0.04033057764172554,0.9521850347518921,-0.06167217716574669)","(-0.3,-1.02,0.15)",25.058,2024-07-02 11:35:43.398726,3,16
112,-78.6961561,35.7274991,-1.517,"(0.033601634204387665,1.1825121641159058,-0.039671048521995544)","(0.0,-0.98,0.13)",25.059,2024-07-02 11:35:44.410058,3,16
113,-78.6961651,35.7275003,-1.608,"(-0.03399394825100899,1.5516858100891113,-0.0019050072878599167)","(-0.14,-0.91,0.21)",25.059,2024-07-02 11:35:45.420423,3,16
114,-78.6961744,35.7274981,-1.76,"(-0.020416054874658585,1.065678596496582,0.014699231833219528)","(-0.37,-0.85,0.12)",25.059,2024-07-02 11:35:46.430721,3,16
115,-78.6961812,35.7274966,-1.871,"(0.13257800042629242,0.42299845814704895,-0.009815432131290436)","(-0.31,-0.46,0.16)",25.055,2024-07-02 11:35:47.440547,3,16
116,-78.6961855,35.7274947,-1.918,"(0.14431478083133698,-0.18346954882144928,0.012458483688533306)","(-0.26,-0.17,0.16)",25.058,2024-07-02 11:35:48.451023,3,16
117,-78.6961887,35.727493,-1.913,"(0.08689738065004349,-0.8713365793228149,-0.04211002215743065)","(-0.11,-0.1,0.08)",25.059,2024-07-02 11:35:49.461973,3,16
118,-78.6961888,35.727491,-2.062,"(-0.0002180878072977066,-1.3150452375411987,-0.04383110627532005)","(-0.08,-0.05,0.25)",25.06,2024-07-02 11:35:50.472836,3,16
119,-78.6961881,35.7274901,-2.407,"(-0.07924804836511612,-1.2804673910140991,-0.06720900535583496)","(0.07,0.02,0.25)",25.058,2024-07-02 11:35:51.483381,3,16
120,-78.6961886,35.7274901,-2.501,"(-0.11664630472660065,-1.389305591583252,0.005758294835686684)","(0.0,-0.02,0.03)",25.059,2024-07-02 11:35:52.493478,3,16
121,-78.696189,35.7274896,-2.523,"(-0.11913999170064926,-1.4014774560928345,-0.026599649339914322)","(-0.01,-0.05,0.04)",25.059,2024-07-02 11:35:53.503774,3,16
122,-78.6961892,35.7274896,-2.503,"(-0.119746133685112,-1.4067473411560059,-0.030694130808115005)","(-0.02,-0.05,0.04)",25.058,2024-07-02 11:35:54.514066,3,16
123,-78.6961889,35.7274897,-2.503,"(-0.11939040571451187,-1.4124053716659546,-0.03280016407370567)","(-0.02,-0.02,0.04)",25.058,2024-07-02 11:35:55.525434,3,16
124,-78.6961882,35.7274899,-2.464,"(-0.11824746429920197,-1.4153555631637573,-0.03222796320915222)","(-0.02,0.0,0.03)",25.059,2024-07-02 11:35:56.535616,3,16
125,-78.6961875,35.7274902,-2.463,"(-0.11825773864984512,-1.4190486669540405,-0.032433442771434784)","(-0.01,0.01,0.04)",25.058,2024-07-02 11:35:57.545671,3,16
126,-78.6961866,35.7274904,-2.473,"(-0.11784189939498901,-1.4228308200836182,-0.03256673738360405)","(-0.01,0.03,0.04)",25.059,2024-07-02 11:35:58.550071,3,16
127,-78.6961858,35.7274907,-2.505,"(-0.11770062893629074,-1.426363468170166,-0.03260304406285286)","(0.0,0.03,0.05)",25.059,2024-07-02 11:35:59.560436,3,16
128,-78.6961853,35.7274914,-2.54,"(-0.11788586527109146,-1.4296542406082153,-0.03240639343857765)","(0.01,0.03,0.05)",25.055,2024-07-02 11:36:00.570762,3,16
129,-78.6961852,35.7274919,-2.598,"(-0.11794155091047287,-1.432854175567627,-0.03275887668132782)","(0.01,0.01,0.06)",25.057,2024-07-02 11:36:01.580753,3,16
130,-78.6961852,35.7274923,-2.642,"(-0.11783479899168015,-1.4357017278671265,-0.033112622797489166)","(0.01,0.0,0.07)",25.059,2024-07-02 11:36:02.591323,3,16
131,-78.6961851,35.7274927,-2.694,"(-0.11758323013782501,-1.4394949674606323,-0.033158015459775925)","(0.01,0.01,0.07)",25.057,2024-07-02 11:36:03.602351,3,16
132,-78.6961851,35.7274935,-2.798,"(-0.11752082407474518,-1.4423134326934814,-0.03324418514966965)","(0.03,0.0,0.08)",25.057,2024-07-02 11:36:04.612708,3,16
133,-78.6961852,35.7274938,-2.897,"(-0.11741433292627335,-1.4451837539672852,-0.0338258370757103)","(0.02,0.0,0.09)",25.057,2024-07-02 11:36:05.626377,3,16
134,-78.6961854,35.7274939,-2.981,"(-0.1170249730348587,-1.4482637643814087,-0.03416214883327484)","(0.0,0.0,0.1)",25.056,2024-07-02 11:36:06.636695,3,16
135,-78.6961856,35.7274941,-3.011,"(-0.11685511469841003,-1.4511209726333618,-0.034316256642341614)","(0.0,0.0,0.09)",25.056,2024-07-02 11:36:07.647165,3,16
136,-78.6961858,35.7274943,-3.054,"(-0.11651547998189926,-1.4535115957260132,-0.03427157923579216)","(0.0,0.0,0.09)",25.056,2024-07-02 11:36:08.657911,3,16
137,-78.6961862,35.7274944,-3.108,"(-0.11670394241809845,-1.4559566974639893,-0.034370359033346176)","(0.0,0.0,0.09)",25.056,2024-07-02 11:36:09.663287,3,16
138,-78.6961865,35.7274946,-3.137,"(-0.11677781492471695,-1.4586822986602783,-0.034440778195858)","(0.01,0.0,0.08)",25.053,2024-07-02 11:36:10.673715,3,16
139,-78.6961869,35.7274947,-3.135,"(-0.11668949574232101,-1.4616714715957642,-0.034526873379945755)","(0.0,-0.01,0.07)",25.055,2024-07-02 11:36:11.683980,3,16
140,-78.6961871,35.7274946,-3.16,"(-0.11652960628271103,-1.4643126726150513,-0.034702058881521225)","(0.0,0.0,0.07)",25.056,2024-07-02 11:36:12.694416,3,16
141,-78.6961874,35.7274946,-3.222,"(-0.11689400672912598,-1.4669958353042603,-0.03459884598851204)","(0.0,-0.01,0.07)",25.055,2024-07-02 11:36:13.705452,3,16
142,-78.6961879,35.7274947,-3.252,"(-0.11680323630571365,-1.4696407318115234,-0.034737590700387955)","(0.0,-0.02,0.06)",25.051,2024-07-02 11:36:14.716578,3,16
143,-78.6961881,35.7274947,-3.253,"(-0.11653994768857956,-1.4722517728805542,-0.03474453091621399)","(-0.01,-0.02,0.05)",25.056,2024-07-02 11:36:15.727902,3,16
144,-78.6961883,35.7274946,-3.282,"(-0.11611109972000122,-1.4750128984451294,-0.034690529108047485)","(0.0,-0.01,0.05)",25.057,2024-07-02 11:36:16.737768,3,16
145,-78.6961886,35.7274946,-3.284,"(-0.11601152271032333,-1.4773293733596802,-0.03470857813954353)","(0.0,-0.01,0.04)",25.057,2024-07-02 11:36:17.748326,3,16
146,-78.6961889,35.7274945,-3.292,"(-0.11581119894981384,-1.4794642925262451,-0.034701988101005554)","(0.0,-0.01,0.04)",25.055,2024-07-02 11:36:18.758411,3,16
147,-78.6961892,35.7274945,-3.324,"(-0.11558322608470917,-1.4821921586990356,-0.03478970378637314)","(0.0,-0.01,0.04)",25.054,2024-07-02 11:36:19.768871,3,16
148,-78.6961894,35.7274943,-3.378,"(-0.11578468233346939,-1.4845929145812988,-0.035001445561647415)","(0.0,0.0,0.05)",25.054,2024-07-02 11:36:20.779495,3,16
149,-78.6961897,35.7274943,-3.473,"(-0.11570173501968384,-1.4870309829711914,-0.03477088361978531)","(0.0,-0.01,0.06)",25.054,2024-07-02 11:36:21.790153,3,16
150,-78.6961899,35.7274943,-3.541,"(-0.11507030576467514,-1.4889885187149048,-0.035200800746679306)","(0.01,0.0,0.06)",25.054,2024-07-02 11:36:22.800790,3,16
151,-78.6961901,35.7274942,-3.556,"(-0.11389008164405823,-1.4910904169082642,-0.03613768145442009)","(0.0,0.0,0.05)",25.052,2024-07-02 11:36:23.811330,3,16
152,-78.6961902,35.7274941,-3.562,"(-0.1133895069360733,-1.4930989742279053,-0.03642011061310768)","(0.0,0.0,0.05)",25.051,2024-07-02 11:36:24.821475,3,16
153,-78.6961904,35.7274941,-3.527,"(-0.11315757036209106,-1.4951024055480957,-0.03641730174422264)","(0.0,0.0,0.03)",25.052,2024-07-02 11:36:25.832267,3,16
154,-78.6961905,35.727494,-3.46,"(-0.11296446621417999,-1.4972198009490967,-0.0363021157681942)","(0.0,0.0,0.02)",25.053,2024-07-02 11:36:26.842375,3,16
155,-78.6961908,35.727494,-3.335,"(-0.11268401145935059,-1.499483346939087,-0.03602173551917076)","(0.01,0.0,0.0)",25.054,2024-07-02 11:36:27.852739,3,16
156,-78.696191,35.7274941,-3.256,"(-0.11226912587881088,-1.501202940940857,-0.03635825589299202)","(0.0,0.0,0.0)",25.054,2024-07-02 11:36:28.863089,3,16
